idxcell,idycell,idzcell,Tinit
2,67,8,327.22207566750006
3,67,8,325.47274252575
4,67,8,323.68050318937503
5,67,8,321.84109485925
6,67,8,319.96930390675004
7,67,8,319.02903343800006
1,68,8,328.03720265675
2,68,8,327.16634713900004
3,68,8,325.409530691375
4,68,8,323.619221849
5,68,8,321.79384111062507
6,68,8,319.944950122625
7,68,8,319.0170919605
1,69,8,327.99304468575
2,69,8,327.119525599
3,69,8,325.35916053287497
4,69,8,323.570503467
5,69,8,321.755848735
6,69,8,319.92479117475
7,69,8,319.00657726000003
1,70,8,327.95472224475
2,70,8,327.080120283375
3,70,8,325.31915374525
4,70,8,323.533738667875
5,70,8,321.72732484925007
6,70,8,319.908711034875
7,70,8,318.99746053850004
1,71,8,327.922189567
2,71,8,327.047547903625
3,71,8,325.287819545375
4,71,8,323.50655240025
5,71,8,321.70663698862495
6,71,8,319.89629479637506
7,71,8,318.98968756550005
1,72,8,327.895234105
2,72,8,327.021375259125
3,72,8,325.263389505625
4,72,8,323.4856249755
5,72,8,321.69112576875006
6,72,8,319.88675743299996
7,72,8,318.9832506815
1,73,8,327.873693885
2,73,8,327.000619957875
3,73,8,325.24483327350003
4,73,8,323.46969015350004
5,73,8,321.67864655600005
6,73,8,319.87908448474997
7,73,8,318.97813564825
1,74,8,327.85744196725
2,74,8,326.985042942375
3,74,8,325.23134131637505
4,74,8,323.45777921437497
5,74,8,321.668153981875
6,74,8,319.87255720549996
7,74,8,318.97432616074997
1,75,8,327.84653883275
2,75,8,326.974530770375
3,75,8,325.22195274487495
4,75,8,323.448863960125
5,75,8,321.65904483137496
6,75,8,319.8668025405
7,75,8,318.97186055674996
1,76,8,327.840968552
2,76,8,326.9693163985
3,76,8,325.2172901705
4,76,8,323.443358695375
5,76,8,321.65315933625
6,76,8,319.86357980175
7,76,8,318.97064222575
1,77,8,327.839516071
2,77,8,326.96811751275
3,77,8,325.21635467625
4,77,8,323.44160738725
5,77,8,321.651503425
6,77,8,319.86304815075
7,77,8,318.97031382800003
1,1,9,327.987095381
2,1,9,327.10627252150005
3,1,9,325.3556492035
4,1,9,323.610626004
5,1,9,321.85531168600005
6,1,9,320.095128532
7,1,9,319.215036955
1,2,9,327.988496799
2,2,9,327.10906628074997
3,2,9,325.3584732475
4,2,9,323.61184075325
5,2,9,321.856674039
6,2,9,320.09616629975
7,2,9,319.2153552955
1,3,9,327.9941468115
2,3,9,327.1167999125
3,3,9,325.36626473875
4,3,9,323.61726188425
5,3,9,321.86200185075
6,3,9,320.099577571
7,3,9,319.216598745
1,4,9,328.0053715415
2,4,9,327.12980322
3,4,9,325.379757671
4,4,9,323.62836333125
5,4,9,321.87090793725
6,4,9,320.10476999525
7,4,9,319.219170335
1,5,9,328.022084959
2,5,9,327.14909549425
3,5,9,325.40093114750005
4,5,9,323.645935916
5,5,9,321.88251064675
6,5,9,320.125066258
7,5,9,319.25122678900004
1,6,9,328.045037165
2,6,9,327.17466578050005
3,6,9,325.42900374925
4,6,9,323.67041777125
5,6,9,321.89901566525
6,6,9,320.2957229625
7,6,9,319.5805370345
1,7,9,328.0720030115
2,7,9,327.20527000000004
3,7,9,325.46287487875003
4,7,9,323.70130531250004
5,7,9,321.922120231
6,7,9,320.29400750425
7,7,9,319.5591724025
1,8,9,328.1035296915
2,8,9,327.241066797
3,8,9,325.5026276415
4,8,9,323.738765424
5,8,9,321.95165215450004
6,8,9,320.1478664965
7,8,9,319.2433081515
1,9,9,328.1420535935
2,9,9,327.28331938375
3,9,9,325.54932745675
4,9,9,323.7842578275
5,9,9,321.98862386999997
6,9,9,320.167819439
7,9,9,319.2528370535
1,10,9,328.0425508295
2,10,9,327.261112526
3,10,9,325.60667724225004
4,10,9,323.8412569165
5,10,9,322.03470444000004
6,10,9,320.192217474
7,10,9,319.263859639
1,11,9,327.855421556
2,11,9,327.20168592675
3,11,9,325.67904706125
4,11,9,323.913664214
5,11,9,322.0913400695
6,11,9,320.22101207625
7,11,9,319.2765286165
1,12,9,328.05482538399997
2,12,9,327.34271498975
3,12,9,325.7685884495
4,12,9,324.00550222225
5,12,9,322.16281855249997
6,12,9,320.33359494825
7,12,9,319.4459849325
1,13,9,328.3537181345
2,13,9,327.5420559125
3,13,9,325.879215078
4,13,9,324.12245559925
5,13,9,322.25519209175
6,13,9,320.4444865625
7,13,9,319.5954636745
1,14,9,328.4208708265
2,14,9,327.63799038474997
3,14,9,326.01876631249996
4,14,9,324.2717742715
5,14,9,322.37471516225
6,14,9,320.422600938
7,14,9,319.4568974125
1,15,9,328.49440542
2,15,9,327.753252604
3,15,9,326.1963242435
4,15,9,324.463702355
5,15,9,322.52922683350005
6,15,9,320.586760297
7,15,9,319.661922938
1,16,9,328.5760223735
2,16,9,327.8916989645
3,16,9,326.41964719225
4,16,9,324.708606359
5,16,9,322.7276852425
6,16,9,320.80640318525
7,16,9,319.9427297745
1,17,9,328.663092774
2,17,9,328.05785826299996
3,17,9,326.70050460824996
4,17,9,325.018571539
5,17,9,322.9805564885
6,17,9,320.75863524774996
7,17,9,319.644915132
1,18,9,328.756815382
2,18,9,328.26100762000004
3,18,9,327.06015071225
4,18,9,325.41599190025
5,18,9,323.30352612424997
6,18,9,320.77012027975
7,18,9,319.41007054500005
1,19,9,328.85951013249996
2,19,9,328.510157883
3,19,9,327.5195505595
4,19,9,325.926243257
5,19,9,323.7179962005
6,19,9,320.94994933425005
7,19,9,319.438097296
1,20,9,328.9709584815
2,20,9,328.8173498325
3,20,9,328.10158211400005
4,20,9,326.57103916475
5,20,9,324.24456436574997
6,20,9,321.17766448775
7,20,9,319.468855529
1,21,9,329.0918782405
2,21,9,329.19313511725
3,21,9,328.82247517875
4,21,9,327.36194541775
5,21,9,324.90223413425
6,21,9,321.46729546525
7,21,9,319.503455134
1,22,9,329.22304313300003
2,22,9,329.6542217885
3,22,9,329.71059001875
4,22,9,328.32986234149996
5,22,9,325.707454269
6,22,9,321.8172094475
7,22,9,319.5434554465
1,23,9,329.3687165215
2,23,9,330.207623962
3,23,9,330.73128886725
4,23,9,329.38924054875
5,23,9,326.59554576275
6,23,9,322.2119675175
7,23,9,319.595278275
1,24,9,329.51669047949997
2,24,9,330.72704366625
3,24,9,331.6809327325
4,24,9,330.41775253425
5,24,9,327.588561229
6,24,9,322.99341298999997
7,24,9,320.2207399785
1,25,9,329.63634149899997
2,25,9,331.014465103
3,25,9,332.3237059575
4,25,9,331.335190937
5,25,9,328.68208630899994
6,25,9,324.330129671
7,25,9,321.71164539
1,26,9,329.7245302115
2,26,9,331.10018997525003
3,26,9,332.611772385
4,26,9,331.97201481800005
5,26,9,329.61856254500003
6,26,9,325.5952602365
7,26,9,323.149729988
1,27,9,330.086023792
2,27,9,331.2770474775
3,27,9,332.7289300035
4,27,9,332.36782888075
5,27,9,330.28695539075
6,27,9,326.589497468
7,27,9,324.350953072
1,28,9,330.632951327
2,28,9,331.54869383725
3,28,9,332.8102978155
4,28,9,332.6329098365
5,28,9,330.7332439865
6,28,9,327.40614789975
7,28,9,325.455468216
1,29,9,330.410257571
2,29,9,331.44218500875
3,29,9,332.854964291
4,29,9,332.77160489150003
5,29,9,330.99499854375006
6,29,9,327.66068813075
7,29,9,325.63877282149997
1,30,9,330.23811377000004
2,30,9,331.36058791949995
3,30,9,332.87262106775
4,30,9,332.83347371675
5,30,9,331.1394884495
6,30,9,327.905232072
7,30,9,325.93625461199997
1,31,9,330.581509813
2,31,9,331.53623331375
3,31,9,332.87641900375
4,31,9,332.85298833175
5,31,9,331.2152350775
6,31,9,328.2760679055
7,31,9,326.5657611265
1,32,9,330.376964812
2,32,9,331.43730153825
3,32,9,332.87683044875007
4,32,9,332.85795259400004
5,32,9,331.25955328099997
6,32,9,328.198565298
7,32,9,326.337906589
1,33,9,330.5804236645
2,33,9,331.54361383574997
3,33,9,332.88221752075
4,33,9,332.86722996675
5,33,9,331.29667059175
6,33,9,328.18005230225003
7,33,9,326.24359232
1,34,9,331.107811407
2,34,9,331.815511345
3,34,9,332.89892720525
4,34,9,332.89160727
5,34,9,331.3433475995
6,34,9,328.478520296
7,34,9,326.7789168055
1,35,9,331.1831847885
2,35,9,331.86527990875004
3,35,9,332.929651658
4,35,9,332.9370995645
5,35,9,331.41022370775
6,35,9,328.710692457
7,35,9,327.1632083405
1,36,9,330.9635525325
2,36,9,331.771279434
3,36,9,332.9748132245
4,36,9,333.0058887645
5,36,9,331.49898239699996
6,36,9,328.7087615725
7,36,9,327.06071576650004
1,37,9,330.465993507
2,37,9,331.54246927825
3,37,9,333.03462159775
4,37,9,333.098772015
5,37,9,331.61015789375
6,37,9,328.617571765
7,37,9,326.7620736265
1,38,9,330.213792862
2,38,9,331.4398591095
3,38,9,333.10771079725004
4,38,9,333.21415622975
5,38,9,331.74344122175
6,38,9,328.6356173485
7,38,9,326.6631684755
1,39,9,330.213686029
2,39,9,331.46590885725004
3,39,9,333.19145902425004
4,39,9,333.347943409
5,39,9,331.89272873575004
6,39,9,328.75121360925004
7,39,9,326.748070202
1,40,9,330.47316459399997
2,40,9,331.62236195850005
3,40,9,333.28228506299996
4,40,9,333.49352079125003
5,40,9,332.04930652350004
6,40,9,328.9706565655
7,40,9,327.0367308635
1,41,9,331.0382615055
2,41,9,331.929953115
3,41,9,333.3717330155
4,41,9,333.63995558875
5,41,9,332.20515971275
6,41,9,329.3048598305
7,41,9,327.5574901065
1,42,9,331.070851757
2,42,9,331.96780716075
3,42,9,333.4532593815
4,42,9,333.77909716425
5,42,9,332.350891872
6,42,9,329.4029266005
7,42,9,327.620507587
1,43,9,330.4666953495
2,43,9,331.6823211515
3,43,9,333.52423781725
4,43,9,333.90557222825
5,43,9,332.47843803949996
6,43,9,329.23393086425
7,43,9,327.171601425
1,44,9,330.115586696
2,44,9,331.51696016899996
3,44,9,333.57820144975
4,44,9,334.00913878775
5,44,9,332.58019636125005
6,44,9,329.14311582825
7,44,9,326.906047252
1,45,9,330.6929042365
2,45,9,331.8066776305
3,45,9,333.60937667525
4,45,9,334.08027173774997
5,45,9,332.6413147775
6,45,9,329.35793512475
7,45,9,327.295481844
1,46,9,331.277829224
2,46,9,332.0902338725
3,46,9,333.611876525
4,46,9,334.1057901255
5,46,9,332.6399381835
6,46,9,329.56490783824995
7,46,9,327.7404050315
1,47,9,330.94309633700004
2,47,9,331.90590761324995
3,47,9,333.5839809705
4,47,9,334.06904063649995
5,47,9,332.54965500325
6,47,9,329.32442863425
7,47,9,327.3883854835
1,48,9,330.248586314
2,48,9,331.53584605774995
3,48,9,333.52438393825
4,48,9,333.95762125575004
5,48,9,332.350302144
6,48,9,328.724679347
7,48,9,326.4383348425
1,49,9,329.84200058199997
2,49,9,331.3024843105
3,49,9,333.42544729675
4,49,9,333.7547861825
5,49,9,332.01440839500003
6,49,9,328.102667651
7,49,9,325.5981643225
1,50,9,329.76719027750005
2,50,9,331.22664070425003
3,50,9,333.27972486825
4,50,9,333.44225856825
5,50,9,331.5138938305
6,50,9,327.491367533
7,50,9,324.96610593599996
1,51,9,329.6870348325
2,51,9,331.15008176300006
3,51,9,333.0801958885
4,51,9,332.98806166300005
5,51,9,330.83061179550003
6,51,9,326.684748129
7,51,9,324.1371329095
1,52,9,329.6017829565
2,52,9,331.052932644
3,52,9,332.819644885
4,52,9,332.4185541535
5,52,9,329.95324658000004
6,52,9,325.62774091575
7,52,9,323.05088953999996
1,53,9,329.508497309
2,53,9,330.9209942475
3,53,9,332.41867620825
4,53,9,331.59920742275006
5,53,9,328.78802008900004
6,53,9,324.1914128915
7,53,9,321.50133922
1,54,9,329.3909298855
2,54,9,330.650317847
3,54,9,331.7382666445
4,54,9,330.51071802575
5,54,9,327.49042895950004
6,54,9,322.74838183400004
7,54,9,319.97051432
1,55,9,329.244539604
2,55,9,330.14337273175
3,55,9,330.74406853200003
4,55,9,329.33528353325005
5,55,9,326.350283008
6,55,9,321.90887843800004
7,55,9,319.34182672200006
1,56,9,329.0955230185
2,56,9,329.5493469385
3,56,9,329.60778406475004
4,56,9,328.13185301125003
5,56,9,325.36014296825
6,56,9,321.47934766500003
7,56,9,319.28971814500005
1,57,9,328.959429826
2,57,9,329.02608370125
3,57,9,328.5926314175
4,57,9,327.06547695525
5,57,9,324.51733149899997
6,57,9,321.12279759275
7,57,9,319.2493608395
1,58,9,328.834227147
2,58,9,328.61137849075004
3,58,9,327.80173061825
4,58,9,326.21968045075
5,58,9,323.84613668175
6,58,9,320.84144804224997
7,58,9,319.2150522205
1,59,9,328.7192524505
2,59,9,328.29367124950005
3,59,9,327.1970352155
4,59,9,325.55374137525
5,59,9,323.32040971724996
6,59,9,320.62210134475004
7,59,9,319.184885623
1,60,9,328.61372425449997
2,60,9,328.044971046
3,60,9,326.739839296
4,60,9,325.04715040300005
5,60,9,322.91999720949997
6,60,9,320.453500085
7,60,9,319.1578458025
1,61,9,328.36848374199997
2,61,9,327.7741214975
3,61,9,326.39482149625
4,61,9,324.6649080075
5,61,9,322.61712842525003
6,61,9,320.4235094185
7,61,9,319.332694262
1,62,9,327.95762212249997
2,62,9,327.45383154575006
3,62,9,326.13003424925
4,62,9,324.37381302775
5,62,9,322.38709021125
6,62,9,320.54792870525
7,62,9,319.759275514
1,63,9,327.8549807565
2,63,9,327.313372324
3,63,9,325.92600141675007
4,63,9,324.15060095625
5,63,9,322.21102415999997
6,63,9,320.43420950449996
7,63,9,319.6673336595
1,64,9,328.103348559
2,64,9,327.368779659
3,64,9,325.7697502965
4,64,9,323.981093045
5,64,9,322.076857708
6,64,9,320.14893871275
7,64,9,319.2010582655
1,65,9,328.205302998
2,65,9,327.36365547775
3,65,9,325.64596251725
4,65,9,323.85202263675
5,65,9,321.9756859565
6,65,9,320.03745270875004
7,65,9,319.05766170100003
1,66,9,328.143257745
2,66,9,327.28602140475
3,66,9,325.54667313075004
4,66,9,323.75338145125
5,66,9,321.9000601895
6,66,9,320.000287095
7,66,9,319.04265551649996
1,67,9,328.0876366905
2,67,9,327.22064738025
3,67,9,325.4687256705
4,67,9,323.67817549874997
5,67,9,321.84302696975
6,67,9,319.97138567625
7,67,9,319.0292751395
1,68,9,328.0374331275
2,68,9,327.16539236
3,68,9,325.4073915865
4,68,9,323.61981764124994
5,68,9,321.79862398175
6,68,9,319.94814996825
7,68,9,319.017255675
1,69,9,327.9929935705
2,69,9,327.11919231925
3,69,9,325.35921535
4,69,9,323.57395336
5,69,9,321.763062068
6,69,9,319.92896801349997
7,69,9,319.00667897899996
1,70,9,327.95462042500003
2,70,9,327.08074516299996
3,70,9,325.32152598100004
4,70,9,323.5388970165
5,70,9,321.73474283825
6,70,9,319.91270942874996
7,70,9,318.99754515300003
1,71,9,327.92220064649996
2,71,9,327.0487156615
3,71,9,325.2911904375
4,71,9,323.511832545
5,71,9,321.71247684800005
6,71,9,319.89910714900003
7,71,9,318.9897754935
1,72,9,327.89528189099997
2,72,9,327.02229650600003
3,72,9,325.26602796300006
4,72,9,323.489922699
5,72,9,321.69550588674997
6,72,9,319.88864251475
7,72,9,318.98337384900003
1,73,9,327.8736909135
2,73,9,327.00132530475
3,73,9,325.246535229
4,73,9,323.47282544525
5,73,9,321.68275116925
6,73,9,319.88114058475
7,73,9,318.97831895950003
1,74,9,327.8574973235
2,74,9,326.9861215345
3,74,9,325.23312144075
4,74,9,323.459601706
5,74,9,321.671451962
6,74,9,319.87488659875
7,74,9,318.9745755495
1,75,9,327.8467438345
2,75,9,326.9758419015
3,75,9,325.22362258275
4,75,9,323.44936353900005
5,75,9,321.6610081505
6,75,9,319.8689053715
7,75,9,318.972216323
1,76,9,327.841384843
2,76,9,326.970648922
3,76,9,325.219244725
4,76,9,323.44433913925
5,76,9,321.65511282875
6,76,9,319.865603034
7,76,9,318.97108224
1,77,9,327.840052952
2,77,9,326.9695722205
3,77,9,325.2189618415
4,77,9,323.44358100249997
5,77,9,321.65393905049996
6,77,9,319.86515752950004
7,77,9,318.970766769
