idxcell,idycell,idzcell,x_center_um,y_center_um,z_center_um,region_type,temperature_K,cell_volume_um3
3,74,2,0.013000000000000001,0.155,0.015,CORE,325.226571814,4.000000000000004e-08
4,74,2,0.015,0.155,0.015,CORE,323.449604122,4.000000000000004e-08
5,74,2,0.017,0.155,0.015,CORE,321.65996579437495,4e-08
6,74,2,0.019,0.155,0.015,CORE,319.868568923625,4.0000000000000074e-08
7,74,2,0.025,0.155,0.015,X+,318.97317521,2.0000000000000015e-07
1,75,2,0.005,0.157,0.015,X-,327.84358118375,2.000000000000002e-07
2,75,2,0.011,0.157,0.015,CORE,326.97201694125,4.000000000000004e-08
3,75,2,0.013000000000000001,0.157,0.015,CORE,325.21721576749997,4.000000000000004e-08
4,75,2,0.015,0.157,0.015,CORE,323.44018057325,4.000000000000004e-08
5,75,2,0.017,0.157,0.015,CORE,321.65187860125,4e-08
6,75,2,0.019,0.157,0.015,CORE,319.86399660200004,4.0000000000000074e-08
7,75,2,0.025,0.157,0.015,X+,318.97061831175,2.0000000000000015e-07
1,76,2,0.005,0.159,0.015,X-,327.83814963875,2.000000000000002e-07
2,76,2,0.011,0.159,0.015,CORE,326.9671119675,4.000000000000004e-08
3,76,2,0.013000000000000001,0.159,0.015,CORE,325.21337101775003,4.000000000000004e-08
4,76,2,0.015,0.159,0.015,CORE,323.43594466275,4.000000000000004e-08
5,76,2,0.017,0.159,0.015,CORE,321.64786058637503,4e-08
6,76,2,0.019,0.159,0.015,CORE,319.861912389375,4.0000000000000074e-08
7,76,2,0.025,0.159,0.015,X+,318.96932519225004,2.0000000000000015e-07
1,77,2,0.005,0.165,0.015,X-,327.8367939315,1.0000000000000008e-06
2,77,2,0.011,0.165,0.015,Y+,326.965893682,2.000000000000002e-07
3,77,2,0.013000000000000001,0.165,0.015,Y+,325.2126805585,2.000000000000002e-07
4,77,2,0.015,0.165,0.015,Y+,323.43507302475,2.000000000000002e-07
5,77,2,0.017,0.165,0.015,Y+,321.64701516375,2.0000000000000002e-07
6,77,2,0.019,0.165,0.015,Y+,319.86162125100003,2.0000000000000036e-07
7,77,2,0.025,0.165,0.015,X+,318.9689905395,1.0000000000000008e-06
1,1,3,0.005,0.005,0.025,X-,327.985050055,1e-06
2,1,3,0.011,0.005,0.025,Y-,327.1202581675,2e-07
3,1,3,0.013000000000000001,0.005,0.025,Y-,325.38228325575,2e-07
4,1,3,0.015,0.005,0.025,Y-,323.62647108625,2e-07
5,1,3,0.017,0.005,0.025,Y-,321.861858369,1.999999999999998e-07
6,1,3,0.019,0.005,0.025,Y-,320.0974552785,2.0000000000000015e-07
7,1,3,0.025,0.005,0.025,X+,319.21503576,9.999999999999997e-07
1,2,3,0.005,0.011,0.025,X-,327.98662519125,2e-07
2,2,3,0.011,0.011,0.025,CORE,327.1221852905,3.9999999999999994e-08
3,2,3,0.013000000000000001,0.011,0.025,CORE,325.384268721,3.9999999999999994e-08
4,2,3,0.015,0.011,0.025,CORE,323.62788396150006,3.9999999999999994e-08
5,2,3,0.017,0.011,0.025,CORE,321.862316142125,3.999999999999996e-08
6,2,3,0.019,0.011,0.025,CORE,320.097506898875,4.0000000000000034e-08
7,2,3,0.025,0.011,0.025,X+,319.21535738425,1.9999999999999996e-07
1,3,3,0.005,0.013000000000000001,0.025,X-,327.9924680875,2e-07
2,3,3,0.011,0.013000000000000001,0.025,CORE,327.12812110824996,3.9999999999999994e-08
3,3,3,0.013000000000000001,0.013000000000000001,0.025,CORE,325.38999384325,3.9999999999999994e-08
4,3,3,0.015,0.013000000000000001,0.025,CORE,323.632767539,3.9999999999999994e-08
5,3,3,0.017,0.013000000000000001,0.025,CORE,321.864801817625,3.999999999999996e-08
6,3,3,0.019,0.013000000000000001,0.025,CORE,320.09844904925,4.0000000000000034e-08
7,3,3,0.025,0.013000000000000001,0.025,X+,319.21661598375,1.9999999999999996e-07
1,4,3,0.005,0.015,0.025,X-,328.00366748675003,2e-07
2,4,3,0.011,0.015,0.025,CORE,327.13881262875,3.9999999999999994e-08
3,4,3,0.013000000000000001,0.015,0.025,CORE,325.39991144025,3.9999999999999994e-08
4,4,3,0.015,0.015,0.025,CORE,323.64143566325004,3.9999999999999994e-08
5,4,3,0.017,0.015,0.025,CORE,321.870589370625,3.999999999999996e-08
6,4,3,0.019,0.015,0.025,CORE,320.101652552625,4.0000000000000034e-08
7,4,3,0.025,0.015,0.025,X+,319.21913258075,1.9999999999999996e-07
1,5,3,0.005,0.017,0.025,X-,328.0201152785,1.999999999999998e-07
2,5,3,0.011,0.017,0.025,CORE,327.15489902612495,3.999999999999996e-08
3,5,3,0.013000000000000001,0.017,0.025,CORE,325.41465205425,3.999999999999996e-08
4,5,3,0.015,0.017,0.025,CORE,323.65366975275003,3.999999999999996e-08
5,5,3,0.017,0.017,0.025,CORE,321.879935096375,3.999999999999992e-08
6,5,3,0.019,0.017,0.025,CORE,320.10756460925,3.9999999999999994e-08
7,5,3,0.025,0.017,0.025,X+,319.2229771965,1.9999999999999978e-07
1,6,3,0.005,0.019,0.025,X-,328.0419241805,2.0000000000000015e-07
2,6,3,0.011,0.019,0.025,CORE,327.177009820125,4.0000000000000034e-08
3,6,3,0.013000000000000001,0.019,0.025,CORE,325.43501904225,4.0000000000000034e-08
4,6,3,0.015,0.019,0.025,CORE,323.670630120125,4.0000000000000034e-08
5,6,3,0.017,0.019,0.025,CORE,321.893497976125,3.9999999999999994e-08
6,6,3,0.019,0.019,0.025,CORE,320.11593026775,4.000000000000007e-08
7,6,3,0.025,0.019,0.025,X+,319.22818219875,2.0000000000000012e-07
1,7,3,0.005,0.020999999999999998,0.025,X-,328.069369901,1.999999999999998e-07
2,7,3,0.011,0.020999999999999998,0.025,CORE,327.205774362,3.999999999999996e-08
3,7,3,0.013000000000000001,0.020999999999999998,0.025,CORE,325.463070640875,3.999999999999996e-08
4,7,3,0.015,0.020999999999999998,0.025,CORE,323.694948119875,3.999999999999996e-08
5,7,3,0.017,0.020999999999999998,0.025,CORE,321.91290010050005,3.999999999999992e-08
6,7,3,0.019,0.020999999999999998,0.025,CORE,320.12732591074996,3.9999999999999994e-08
7,7,3,0.025,0.020999999999999998,0.025,X+,319.2347854015,1.9999999999999978e-07
1,8,3,0.005,0.023,0.025,X-,328.102466935,2.0000000000000015e-07
2,8,3,0.011,0.023,0.025,CORE,327.241002075125,4.0000000000000034e-08
3,8,3,0.013000000000000001,0.023,0.025,CORE,325.500847696,4.0000000000000034e-08
4,8,3,0.015,0.023,0.025,CORE,323.73051423925,4.0000000000000034e-08
5,8,3,0.017,0.023,0.025,CORE,321.94064945625,3.9999999999999994e-08
6,8,3,0.019,0.023,0.025,CORE,320.142623754625,4.000000000000007e-08
7,8,3,0.025,0.023,0.025,X+,319.2428188985,2.0000000000000012e-07
1,9,3,0.005,0.025,0.025,X-,328.14111488875,1.999999999999998e-07
2,9,3,0.011,0.025,0.025,CORE,327.28299470137495,3.999999999999996e-08
3,9,3,0.013000000000000001,0.025,0.025,CORE,325.548574324625,3.999999999999996e-08
4,9,3,0.015,0.025,0.025,CORE,323.778349604125,3.999999999999996e-08
5,9,3,0.017,0.025,0.025,CORE,321.97880865625007,3.999999999999992e-08
6,9,3,0.019,0.025,0.025,CORE,320.16273456725,3.9999999999999994e-08
7,9,3,0.025,0.025,0.025,X+,319.252276895,1.9999999999999978e-07
1,10,3,0.005,0.027,0.025,X-,328.1852856215,2.0000000000000015e-07
2,10,3,0.011,0.027,0.025,CORE,327.33395310712496,4.0000000000000034e-08
3,10,3,0.013000000000000001,0.027,0.025,CORE,325.608809662625,4.0000000000000034e-08
4,10,3,0.015,0.027,0.025,CORE,323.83841334612504,4.0000000000000034e-08
5,10,3,0.017,0.027,0.025,CORE,322.02757442662505,3.9999999999999994e-08
6,10,3,0.019,0.027,0.025,CORE,320.188244155625,4.000000000000007e-08
7,10,3,0.025,0.027,0.025,X+,319.26316741775,2.0000000000000012e-07
1,11,3,0.005,0.028999999999999998,0.025,X-,328.23505034799996,1.999999999999998e-07
2,11,3,0.011,0.028999999999999998,0.025,CORE,327.39479679875,3.999999999999996e-08
3,11,3,0.013000000000000001,0.028999999999999998,0.025,CORE,325.685365601,3.999999999999996e-08
4,11,3,0.015,0.028999999999999998,0.025,CORE,323.91544831,3.999999999999996e-08
5,11,3,0.017,0.028999999999999998,0.025,CORE,322.088899894875,3.999999999999992e-08
6,11,3,0.019,0.028999999999999998,0.025,CORE,320.21929743987494,3.9999999999999994e-08
7,11,3,0.025,0.028999999999999998,0.025,X+,319.2755037575,1.9999999999999978e-07
1,12,3,0.005,0.031,0.025,X-,328.29052965575,2.0000000000000015e-07
2,12,3,0.011,0.031,0.025,CORE,327.466710670125,4.0000000000000034e-08
3,12,3,0.013000000000000001,0.031,0.025,CORE,325.780456278,4.0000000000000034e-08
4,12,3,0.015,0.031,0.025,CORE,324.013469639,4.0000000000000034e-08
5,12,3,0.017,0.031,0.025,CORE,322.16689935424995,3.9999999999999994e-08
6,12,3,0.019,0.031,0.025,CORE,320.25710696399995,4.000000000000007e-08
7,12,3,0.025,0.031,0.025,X+,319.289333626,2.0000000000000012e-07
1,13,3,0.005,0.033,0.025,X-,328.35214144525,2.0000000000000015e-07
2,13,3,0.011,0.033,0.025,CORE,327.5497503275,4.0000000000000034e-08
3,13,3,0.013000000000000001,0.033,0.025,CORE,325.895471389625,4.0000000000000034e-08
4,13,3,0.015,0.033,0.025,CORE,324.1345450955,4.0000000000000034e-08
5,13,3,0.017,0.033,0.025,CORE,322.26405664925,3.9999999999999994e-08
6,13,3,0.019,0.033,0.025,CORE,320.303682914375,4.000000000000007e-08
7,13,3,0.025,0.033,0.025,X+,319.30475915175,2.0000000000000012e-07
1,14,3,0.005,0.035,0.025,X-,328.4200230655,1.9999999999999944e-07
2,14,3,0.011,0.035,0.025,CORE,327.645555900625,3.999999999999989e-08
3,14,3,0.013000000000000001,0.035,0.025,CORE,326.035876578875,3.999999999999989e-08
4,14,3,0.015,0.035,0.025,CORE,324.286367476125,3.999999999999989e-08
5,14,3,0.017,0.035,0.025,CORE,322.38521312599994,3.9999999999999855e-08
6,14,3,0.019,0.035,0.025,CORE,320.3600953565,3.999999999999992e-08
7,14,3,0.025,0.035,0.025,X+,319.32183499124994,1.999999999999994e-07
1,15,3,0.005,0.037,0.025,X-,328.49402481975,2.0000000000000015e-07
2,15,3,0.011,0.037,0.025,CORE,327.7597448335,4.0000000000000034e-08
3,15,3,0.013000000000000001,0.037,0.025,CORE,326.212019476,4.0000000000000034e-08
4,15,3,0.015,0.037,0.025,CORE,324.4785069035,4.0000000000000034e-08
5,15,3,0.017,0.037,0.025,CORE,322.53801119812505,3.9999999999999994e-08
6,15,3,0.019,0.037,0.025,CORE,320.42911218462496,4.000000000000007e-08
7,15,3,0.025,0.037,0.025,X+,319.34064167525,2.0000000000000012e-07
1,16,3,0.005,0.039,0.025,X-,328.5747399075,2.0000000000000015e-07
2,16,3,0.011,0.039,0.025,CORE,327.89712665825,4.0000000000000034e-08
3,16,3,0.013000000000000001,0.039,0.025,CORE,326.43611731162497,4.0000000000000034e-08
4,16,3,0.015,0.039,0.025,CORE,324.724699670875,4.0000000000000034e-08
5,16,3,0.017,0.039,0.025,CORE,322.735711633,3.9999999999999994e-08
6,16,3,0.019,0.039,0.025,CORE,320.5180999755,4.000000000000007e-08
7,16,3,0.025,0.039,0.025,X+,319.3614548125,2.0000000000000012e-07
1,17,3,0.005,0.041,0.025,X-,328.66270622449997,2.0000000000000015e-07
2,17,3,0.011,0.041,0.025,CORE,328.062620643875,4.0000000000000034e-08
3,17,3,0.013000000000000001,0.041,0.025,CORE,326.71882423525,4.0000000000000034e-08
4,17,3,0.015,0.041,0.025,CORE,325.039820605375,4.0000000000000034e-08
5,17,3,0.017,0.041,0.025,CORE,322.99412735525004,3.9999999999999994e-08
6,17,3,0.019,0.041,0.025,CORE,320.634093872375,4.000000000000007e-08
7,17,3,0.025,0.041,0.025,X+,319.38446083775,2.0000000000000012e-07
1,18,3,0.005,0.043,0.025,X-,328.75804982975,1.9999999999999944e-07
2,18,3,0.011,0.043,0.025,CORE,328.27261005925004,3.999999999999989e-08
3,18,3,0.013000000000000001,0.043,0.025,CORE,327.0882186085,3.999999999999989e-08
4,18,3,0.015,0.043,0.025,CORE,325.447206186625,3.999999999999989e-08
5,18,3,0.017,0.043,0.025,CORE,323.3285147710001,3.9999999999999855e-08
6,18,3,0.019,0.043,0.025,CORE,320.780823126625,3.999999999999992e-08
7,18,3,0.025,0.043,0.025,X+,319.40976215625,1.999999999999994e-07
1,19,3,0.005,0.045,0.025,X-,328.86116495575,2.0000000000000015e-07
2,19,3,0.011,0.045,0.025,CORE,328.528847117125,4.0000000000000034e-08
3,19,3,0.013000000000000001,0.045,0.025,CORE,327.556037039625,4.0000000000000034e-08
4,19,3,0.015,0.045,0.025,CORE,325.964289524625,4.0000000000000034e-08
5,19,3,0.017,0.045,0.025,CORE,323.752446254625,3.9999999999999994e-08
6,19,3,0.019,0.045,0.025,CORE,320.9647838925,4.000000000000007e-08
7,19,3,0.025,0.045,0.025,X+,319.43770952425,2.0000000000000012e-07
1,20,3,0.005,0.047,0.025,X-,328.972784687,2.0000000000000015e-07
2,20,3,0.011,0.047,0.025,CORE,328.82845249724994,4.0000000000000034e-08
3,20,3,0.013000000000000001,0.047,0.025,CORE,328.13852342075006,4.0000000000000034e-08
4,20,3,0.015,0.047,0.025,CORE,326.62305687187495,4.0000000000000034e-08
5,20,3,0.017,0.047,0.025,CORE,324.285359904875,3.9999999999999994e-08
6,20,3,0.019,0.047,0.025,CORE,321.1931802055,4.000000000000007e-08
7,20,3,0.025,0.047,0.025,X+,319.468827811,2.0000000000000012e-07
1,21,3,0.005,0.049,0.025,X-,329.0938714515,2.0000000000000015e-07
2,21,3,0.011,0.049,0.025,CORE,329.215244389375,4.0000000000000034e-08
3,21,3,0.013000000000000001,0.049,0.025,CORE,328.88683022,4.0000000000000034e-08
4,21,3,0.015,0.049,0.025,CORE,327.439808892,4.0000000000000034e-08
5,21,3,0.017,0.049,0.025,CORE,324.94622894675,3.9999999999999994e-08
6,21,3,0.019,0.049,0.025,CORE,321.476850925625,4.000000000000007e-08
7,21,3,0.025,0.049,0.025,X+,319.503818629,2.0000000000000012e-07
1,22,3,0.005,0.051000000000000004,0.025,X-,329.22589145175,1.9999999999999944e-07
2,22,3,0.011,0.051000000000000004,0.025,CORE,329.700251783125,3.999999999999989e-08
3,22,3,0.013000000000000001,0.051000000000000004,0.025,CORE,329.808680077625,3.999999999999989e-08
4,22,3,0.015,0.051000000000000004,0.025,CORE,328.411967243625,3.999999999999989e-08
5,22,3,0.017,0.051000000000000004,0.025,CORE,325.7617363255,3.9999999999999855e-08
6,22,3,0.019,0.051000000000000004,0.025,CORE,321.84320286450003,3.999999999999992e-08
7,22,3,0.025,0.051000000000000004,0.025,X+,319.54411952450005,1.999999999999994e-07
1,23,3,0.005,0.053,0.025,X-,329.53391091525,2.0000000000000015e-07
2,23,3,0.011,0.053,0.025,CORE,330.3228876945,4.0000000000000034e-08
3,23,3,0.013000000000000001,0.053,0.025,CORE,330.8164013385,4.0000000000000034e-08
4,23,3,0.015,0.053,0.025,CORE,329.483140392625,4.0000000000000034e-08
5,23,3,0.017,0.053,0.025,CORE,326.70783749812495,3.9999999999999994e-08
6,23,3,0.019,0.053,0.025,CORE,322.282881701625,4.000000000000007e-08
7,23,3,0.025,0.053,0.025,X+,319.595430989,2.0000000000000012e-07
1,24,3,0.005,0.055,0.025,X-,329.68497231074997,2.0000000000000015e-07
2,24,3,0.011,0.055,0.025,CORE,330.80385513237496,4.0000000000000034e-08
3,24,3,0.013000000000000001,0.055,0.025,CORE,331.7176692695,4.0000000000000034e-08
4,24,3,0.015,0.055,0.025,CORE,330.52451733762496,4.0000000000000034e-08
5,24,3,0.017,0.055,0.025,CORE,327.74839369925,3.9999999999999994e-08
6,24,3,0.019,0.055,0.025,CORE,323.106298525625,4.000000000000007e-08
7,24,3,0.025,0.055,0.025,X+,320.252243743,2.0000000000000012e-07
1,25,3,0.005,0.057,0.025,X-,329.6433749325,2.0000000000000015e-07
2,25,3,0.011,0.057,0.025,CORE,331.01228065325,4.0000000000000034e-08
3,25,3,0.013000000000000001,0.057,0.025,CORE,332.32598508424996,4.0000000000000034e-08
4,25,3,0.015,0.057,0.025,CORE,331.38144464424994,4.0000000000000034e-08
5,25,3,0.017,0.057,0.025,CORE,328.78662938099995,3.9999999999999994e-08
6,25,3,0.019,0.057,0.025,CORE,324.42075943724996,4.000000000000007e-08
7,25,3,0.025,0.057,0.025,X+,321.76036560650005,2.0000000000000012e-07
1,26,3,0.005,0.059,0.025,X-,329.7292055065,1.9999999999999944e-07
2,26,3,0.011,0.059,0.025,CORE,331.118516037125,3.999999999999989e-08
3,26,3,0.013000000000000001,0.059,0.025,CORE,332.633774541125,3.999999999999989e-08
4,26,3,0.015,0.059,0.025,CORE,332.015741681,3.999999999999989e-08
5,26,3,0.017,0.059,0.025,CORE,329.67718547900006,3.9999999999999855e-08
6,26,3,0.019,0.059,0.025,CORE,325.634353877875,3.999999999999992e-08
7,26,3,0.025,0.059,0.025,X+,323.1860976452501,1.999999999999994e-07
1,27,3,0.005,0.061,0.025,X-,329.8045537065,2.0000000000000015e-07
2,27,3,0.011,0.061,0.025,CORE,331.1563380595,4.0000000000000034e-08
3,27,3,0.013000000000000001,0.061,0.025,CORE,332.79513799175,4.0000000000000034e-08
4,27,3,0.015,0.061,0.025,CORE,332.475562315375,4.0000000000000034e-08
5,27,3,0.017,0.061,0.025,CORE,330.361789668875,3.9999999999999994e-08
6,27,3,0.019,0.061,0.025,CORE,326.48312774050004,4.000000000000007e-08
7,27,3,0.025,0.061,0.025,X+,324.111647203,2.0000000000000012e-07
1,28,3,0.005,0.063,0.025,X-,329.873080383,2.0000000000000015e-07
2,28,3,0.011,0.063,0.025,CORE,331.192024484375,4.0000000000000034e-08
3,28,3,0.013000000000000001,0.063,0.025,CORE,332.895737000625,4.0000000000000034e-08
4,28,3,0.015,0.063,0.025,CORE,332.75301800050005,4.0000000000000034e-08
5,28,3,0.017,0.063,0.025,CORE,330.80834154300004,3.9999999999999994e-08
6,28,3,0.019,0.063,0.025,CORE,327.077568173875,4.000000000000007e-08
7,28,3,0.025,0.063,0.025,X+,324.76398384724996,2.0000000000000012e-07
1,29,3,0.005,0.065,0.025,X-,329.93535637575,2.0000000000000015e-07
2,29,3,0.011,0.065,0.025,CORE,331.227092736625,4.0000000000000034e-08
3,29,3,0.013000000000000001,0.065,0.025,CORE,332.94204886125,4.0000000000000034e-08
4,29,3,0.015,0.065,0.025,CORE,332.879651296625,4.0000000000000034e-08
5,29,3,0.017,0.065,0.025,CORE,331.04095836825,3.9999999999999994e-08
6,29,3,0.019,0.065,0.025,CORE,327.45864219975,4.000000000000007e-08
7,29,3,0.025,0.065,0.025,X+,325.22940163124997,2.0000000000000012e-07
1,30,3,0.005,0.067,0.025,X-,329.99176161825,2.0000000000000015e-07
2,30,3,0.011,0.067,0.025,CORE,331.262260062875,4.0000000000000034e-08
3,30,3,0.013000000000000001,0.067,0.025,CORE,332.945113687875,4.0000000000000034e-08
4,30,3,0.015,0.067,0.025,CORE,332.925320570125,4.0000000000000034e-08
5,30,3,0.017,0.067,0.025,CORE,331.189889308,3.9999999999999994e-08
6,30,3,0.019,0.067,0.025,CORE,327.72431367825,4.000000000000007e-08
7,30,3,0.025,0.067,0.025,X+,325.5620210125,2.0000000000000012e-07
1,31,3,0.005,0.069,0.025,X-,330.04213487175,2.0000000000000015e-07
2,31,3,0.011,0.069,0.025,CORE,331.28644271475,4.0000000000000034e-08
3,31,3,0.013000000000000001,0.069,0.025,CORE,332.944657005375,4.0000000000000034e-08
4,31,3,0.015,0.069,0.025,CORE,332.94677007525,4.0000000000000034e-08
5,31,3,0.017,0.069,0.025,CORE,331.28459229249995,3.9999999999999994e-08
6,31,3,0.019,0.069,0.025,CORE,327.91920501925,4.000000000000007e-08
7,31,3,0.025,0.069,0.025,X+,325.804202151,2.0000000000000012e-07
1,32,3,0.005,0.07100000000000001,0.025,X-,330.086115142,1.9999999999999877e-07
2,32,3,0.011,0.07100000000000001,0.025,CORE,331.30420127075,3.9999999999999756e-08
3,32,3,0.013000000000000001,0.07100000000000001,0.025,CORE,332.9422869665,3.9999999999999756e-08
4,32,3,0.015,0.07100000000000001,0.025,CORE,332.95597192525,3.9999999999999756e-08
5,32,3,0.017,0.07100000000000001,0.025,CORE,331.324796979625,3.999999999999972e-08
6,32,3,0.019,0.07100000000000001,0.025,CORE,328.0440143555,3.999999999999979e-08
7,32,3,0.025,0.07100000000000001,0.025,X+,325.98809206875,1.9999999999999872e-07
1,33,3,0.005,0.073,0.025,X-,330.12349252225,2.0000000000000015e-07
2,33,3,0.011,0.073,0.025,CORE,331.32801195,4.0000000000000034e-08
3,33,3,0.013000000000000001,0.073,0.025,CORE,332.938889533125,4.0000000000000034e-08
4,33,3,0.015,0.073,0.025,CORE,332.95158491075,4.0000000000000034e-08
5,33,3,0.017,0.073,0.025,CORE,331.34999730124997,3.9999999999999994e-08
6,33,3,0.019,0.073,0.025,CORE,328.138703433875,4.000000000000007e-08
7,33,3,0.025,0.073,0.025,X+,326.13533439825,2.0000000000000012e-07
1,34,3,0.005,0.075,0.025,X-,330.15421428125,2.0000000000000015e-07
2,34,3,0.011,0.075,0.025,CORE,331.355080412125,4.0000000000000034e-08
3,34,3,0.013000000000000001,0.075,0.025,CORE,332.96441122237496,4.0000000000000034e-08
4,34,3,0.015,0.075,0.025,CORE,332.97790667824995,4.0000000000000034e-08
5,34,3,0.017,0.075,0.025,CORE,331.3869121915,3.9999999999999994e-08
6,34,3,0.019,0.075,0.025,CORE,328.2256603615,4.000000000000007e-08
7,34,3,0.025,0.075,0.025,X+,326.26043379475004,2.0000000000000012e-07
1,35,3,0.005,0.077,0.025,X-,330.17862204899996,2.0000000000000015e-07
2,35,3,0.011,0.077,0.025,CORE,331.3697405045,4.0000000000000034e-08
3,35,3,0.013000000000000001,0.077,0.025,CORE,332.9713232415,4.0000000000000034e-08
4,35,3,0.015,0.077,0.025,CORE,333.014127112125,4.0000000000000034e-08
5,35,3,0.017,0.077,0.025,CORE,331.45399093312506,3.9999999999999994e-08
6,35,3,0.019,0.077,0.025,CORE,328.317407240875,4.000000000000007e-08
7,35,3,0.025,0.077,0.025,X+,326.37329931675,2.0000000000000012e-07
1,36,3,0.005,0.079,0.025,X-,330.19680586125,2.0000000000000015e-07
2,36,3,0.011,0.079,0.025,CORE,331.391119225375,4.0000000000000034e-08
3,36,3,0.013000000000000001,0.079,0.025,CORE,332.99498074825004,4.0000000000000034e-08
4,36,3,0.015,0.079,0.025,CORE,333.061816490625,4.0000000000000034e-08
5,36,3,0.017,0.079,0.025,CORE,331.53769060162506,3.9999999999999994e-08
6,36,3,0.019,0.079,0.025,CORE,328.418264688875,4.000000000000007e-08
7,36,3,0.025,0.079,0.025,X+,326.48025224875,2.0000000000000012e-07
1,37,3,0.005,0.081,0.025,X-,330.208666375,2.0000000000000015e-07
2,37,3,0.011,0.081,0.025,CORE,331.42814365600003,4.0000000000000034e-08
3,37,3,0.013000000000000001,0.081,0.025,CORE,333.08093791349995,4.0000000000000034e-08
4,37,3,0.015,0.081,0.025,CORE,333.176252925875,4.0000000000000034e-08
5,37,3,0.017,0.081,0.025,CORE,331.655670144,3.9999999999999994e-08
6,37,3,0.019,0.081,0.025,CORE,328.52780451275004,4.000000000000007e-08
7,37,3,0.025,0.081,0.025,X+,326.58251969925,2.0000000000000012e-07
1,38,3,0.005,0.083,0.025,X-,330.21434934175,2.0000000000000015e-07
2,38,3,0.011,0.083,0.025,CORE,331.460976641875,4.0000000000000034e-08
3,38,3,0.013000000000000001,0.083,0.025,CORE,333.163244047875,4.0000000000000034e-08
4,38,3,0.015,0.083,0.025,CORE,333.293127279125,4.0000000000000034e-08
5,38,3,0.017,0.083,0.025,CORE,331.78903054775003,3.9999999999999994e-08
6,38,3,0.019,0.083,0.025,CORE,328.644656584875,4.000000000000007e-08
7,38,3,0.025,0.083,0.025,X+,326.67862247875,2.0000000000000012e-07
1,39,3,0.005,0.08499999999999999,0.025,X-,330.21390684150003,1.9999999999999877e-07
2,39,3,0.011,0.08499999999999999,0.025,CORE,331.48275533762506,3.9999999999999756e-08
