# Xmin Xmax Ymin Ymax Zmin Zmax P_W_m3
0.018 0.02 0.114 0.116 0.02 0.03 8.94301189708e+16
0.018 0.02 0.114 0.116 0.03 0.04 8.94301189708e+16
0.018 0.02 0.114 0.116 0.04 0.05 8.94301189708e+16
0.018 0.02 0.114 0.116 0.05 0.06 8.94301189708e+16
0.018 0.02 0.114 0.116 0.06 0.07 8.94301189708e+16
0.018 0.02 0.114 0.116 0.07 0.08 8.94301189708e+16
0.018 0.02 0.116 0.118 0.01 0.02 6.07984281037e+16
0.018 0.02 0.116 0.118 0.02 0.03 6.07984281037e+16
0.018 0.02 0.116 0.118 0.03 0.04 6.07984281037e+16
0.018 0.02 0.116 0.118 0.04 0.05 6.07984281037e+16
0.018 0.02 0.116 0.118 0.05 0.06 6.07984281037e+16
0.018 0.02 0.116 0.118 0.06 0.07 6.07984281037e+16
0.018 0.02 0.116 0.118 0.07 0.08 6.07984281037e+16
0.018 0.02 0.118 0.12 0.01 0.02 3.78350317083e+16
0.018 0.02 0.118 0.12 0.02 0.03 3.78350317083e+16
0.018 0.02 0.118 0.12 0.03 0.04 3.78350317083e+16
0.018 0.02 0.118 0.12 0.04 0.05 3.78350317083e+16
0.018 0.02 0.118 0.12 0.05 0.06 3.78350317083e+16
0.018 0.02 0.118 0.12 0.06 0.07 3.78350317083e+16
0.018 0.02 0.118 0.12 0.07 0.08 3.78350317083e+16
0.018 0.02 0.12 0.122 0.01 0.02 2.20027685564e+16
0.018 0.02 0.12 0.122 0.02 0.03 2.20027685564e+16
0.018 0.02 0.12 0.122 0.03 0.04 2.20027685564e+16
0.018 0.02 0.12 0.122 0.04 0.05 2.20027685564e+16
0.018 0.02 0.12 0.122 0.05 0.06 2.20027685564e+16
0.018 0.02 0.12 0.122 0.06 0.07 2.20027685564e+16
0.018 0.02 0.12 0.122 0.07 0.08 2.20027685564e+16
0.018 0.02 0.122 0.124 0.01 0.02 1.23186289379e+16
0.018 0.02 0.122 0.124 0.02 0.03 1.23186289379e+16
0.018 0.02 0.122 0.124 0.03 0.04 1.23186289379e+16
0.018 0.02 0.122 0.124 0.04 0.05 1.23186289379e+16
0.018 0.02 0.122 0.124 0.05 0.06 1.23186289379e+16
0.018 0.02 0.122 0.124 0.06 0.07 1.23186289379e+16
0.018 0.02 0.122 0.124 0.07 0.08 1.23186289379e+16
0.018 0.02 0.124 0.126 0.01 0.02 6.7607209197e+15
0.018 0.02 0.124 0.126 0.02 0.03 6.7607209197e+15
0.018 0.02 0.124 0.126 0.03 0.04 6.7607209197e+15
0.018 0.02 0.124 0.126 0.04 0.05 6.7607209197e+15
0.018 0.02 0.124 0.126 0.05 0.06 6.7607209197e+15
0.018 0.02 0.124 0.126 0.06 0.07 6.7607209197e+15
0.018 0.02 0.124 0.126 0.07 0.08 6.7607209197e+15
0.018 0.02 0.126 0.128 0.01 0.02 3.65739611175e+15
0.018 0.02 0.126 0.128 0.02 0.03 3.65739611175e+15
0.018 0.02 0.126 0.128 0.03 0.04 3.65739611175e+15
0.018 0.02 0.126 0.128 0.04 0.05 3.65739611175e+15
0.018 0.02 0.126 0.128 0.05 0.06 3.65739611175e+15
0.018 0.02 0.126 0.128 0.06 0.07 3.65739611175e+15
0.018 0.02 0.126 0.128 0.07 0.08 3.65739611175e+15
0.018 0.02 0.128 0.13 0.01 0.02 1.9680297487e+15
0.018 0.02 0.128 0.13 0.02 0.03 1.9680297487e+15
0.018 0.02 0.128 0.13 0.03 0.04 1.9680297487e+15
0.018 0.02 0.128 0.13 0.04 0.05 1.9680297487e+15
0.018 0.02 0.128 0.13 0.05 0.06 1.9680297487e+15
0.018 0.02 0.128 0.13 0.06 0.07 1.9680297487e+15
0.018 0.02 0.128 0.13 0.07 0.08 1.9680297487e+15
0.018 0.02 0.13 0.132 0.01 0.02 1.06121168983e+15
0.018 0.02 0.13 0.132 0.02 0.03 1.06121168983e+15
0.018 0.02 0.13 0.132 0.03 0.04 1.06121168983e+15
0.018 0.02 0.13 0.132 0.04 0.05 1.06121168983e+15
0.018 0.02 0.13 0.132 0.05 0.06 1.06121168983e+15
0.018 0.02 0.13 0.132 0.06 0.07 1.06121168983e+15
0.018 0.02 0.13 0.132 0.07 0.08 1.06121168983e+15
0.018 0.02 0.132 0.134 0.01 0.02 5.72986330509e+14
0.018 0.02 0.132 0.134 0.02 0.03 5.72986330509e+14
0.018 0.02 0.132 0.134 0.03 0.04 5.72986330509e+14
0.018 0.02 0.132 0.134 0.04 0.05 5.72986330509e+14
0.018 0.02 0.132 0.134 0.05 0.06 5.72986330509e+14
0.018 0.02 0.132 0.134 0.06 0.07 5.72986330509e+14
0.018 0.02 0.132 0.134 0.07 0.08 5.72986330509e+14
0.018 0.02 0.134 0.136 0.01 0.02 3.11141845392e+14
0.018 0.02 0.134 0.136 0.02 0.03 3.11141845392e+14
0.018 0.02 0.134 0.136 0.03 0.04 3.11141845392e+14
0.018 0.02 0.134 0.136 0.04 0.05 3.11141845392e+14
0.018 0.02 0.134 0.136 0.05 0.06 3.11141845392e+14
0.018 0.02 0.134 0.136 0.06 0.07 3.11141845392e+14
0.018 0.02 0.134 0.136 0.07 0.08 3.11141845392e+14
0.018 0.02 0.136 0.138 0.01 0.02 1.70347594472e+14
0.018 0.02 0.136 0.138 0.02 0.03 1.70347594472e+14
0.018 0.02 0.136 0.138 0.03 0.04 1.70347594472e+14
0.018 0.02 0.136 0.138 0.04 0.05 1.70347594472e+14
0.018 0.02 0.136 0.138 0.05 0.06 1.70347594472e+14
0.018 0.02 0.136 0.138 0.06 0.07 1.70347594472e+14
0.018 0.02 0.136 0.138 0.07 0.08 1.70347594472e+14
0.018 0.02 0.138 0.14 0.01 0.02 9.40529372764e+13
0.018 0.02 0.138 0.14 0.02 0.03 9.40529372764e+13
0.018 0.02 0.138 0.14 0.03 0.04 9.40529372764e+13
0.018 0.02 0.138 0.14 0.04 0.05 9.40529372764e+13
0.018 0.02 0.138 0.14 0.05 0.06 9.40529372764e+13
0.018 0.02 0.138 0.14 0.06 0.07 9.40529372764e+13
0.018 0.02 0.138 0.14 0.07 0.08 9.40529372764e+13
0.018 0.02 0.14 0.142 0.01 0.02 5.13753616267e+13
0.018 0.02 0.14 0.142 0.02 0.03 5.13753616267e+13
0.018 0.02 0.14 0.142 0.03 0.04 5.13753616267e+13
0.018 0.02 0.14 0.142 0.04 0.05 5.13753616267e+13
0.018 0.02 0.14 0.142 0.05 0.06 5.13753616267e+13
0.018 0.02 0.14 0.142 0.06 0.07 5.13753616267e+13
0.018 0.02 0.14 0.142 0.07 0.08 5.13753616267e+13
0.018 0.02 0.142 0.144 0.01 0.02 2.83118907407e+13
0.018 0.02 0.142 0.144 0.02 0.03 2.83118907407e+13
0.018 0.02 0.142 0.144 0.03 0.04 2.83118907407e+13
0.018 0.02 0.142 0.144 0.04 0.05 2.83118907407e+13
0.018 0.02 0.142 0.144 0.05 0.06 2.83118907407e+13
0.018 0.02 0.142 0.144 0.06 0.07 2.83118907407e+13
0.018 0.02 0.142 0.144 0.07 0.08 2.83118907407e+13
0.018 0.02 0.144 0.146 0.01 0.02 1.59120025597e+13
0.018 0.02 0.144 0.146 0.02 0.03 1.59120025597e+13
0.018 0.02 0.144 0.146 0.03 0.04 1.59120025597e+13
0.018 0.02 0.144 0.146 0.04 0.05 1.59120025597e+13
0.018 0.02 0.144 0.146 0.05 0.06 1.59120025597e+13
0.018 0.02 0.144 0.146 0.06 0.07 1.59120025597e+13
0.018 0.02 0.144 0.146 0.07 0.08 1.59120025597e+13
0.018 0.02 0.146 0.148 0.01 0.02 8.86312608514e+12
0.018 0.02 0.146 0.148 0.02 0.03 8.86312608514e+12
0.018 0.02 0.146 0.148 0.03 0.04 8.86312608514e+12
0.018 0.02 0.146 0.148 0.04 0.05 8.86312608514e+12
0.018 0.02 0.146 0.148 0.05 0.06 8.86312608514e+12
0.018 0.02 0.146 0.148 0.06 0.07 8.86312608514e+12
0.018 0.02 0.146 0.148 0.07 0.08 8.86312608514e+12
0.018 0.02 0.148 0.15 0.01 0.02 4.70820134678e+12
0.018 0.02 0.148 0.15 0.02 0.03 4.70820134678e+12
0.018 0.02 0.148 0.15 0.03 0.04 4.70820134678e+12
0.018 0.02 0.148 0.15 0.04 0.05 4.70820134678e+12
0.018 0.02 0.148 0.15 0.05 0.06 4.70820134678e+12
0.018 0.02 0.148 0.15 0.06 0.07 4.70820134678e+12
0.018 0.02 0.148 0.15 0.07 0.08 4.70820134678e+12
0.018 0.02 0.15 0.152 0.01 0.02 2.65103154809e+12
0.018 0.02 0.15 0.152 0.02 0.03 2.65103154809e+12
0.018 0.02 0.15 0.152 0.03 0.04 2.65103154809e+12
0.018 0.02 0.15 0.152 0.04 0.05 2.65103154809e+12
0.018 0.02 0.15 0.152 0.05 0.06 2.65103154809e+12
0.018 0.02 0.15 0.152 0.06 0.07 2.65103154809e+12
0.018 0.02 0.15 0.152 0.07 0.08 2.65103154809e+12
0.018 0.02 0.152 0.154 0.01 0.02 1.3011422348e+12
0.018 0.02 0.152 0.154 0.02 0.03 1.3011422348e+12
0.018 0.02 0.152 0.154 0.03 0.04 1.3011422348e+12
0.018 0.02 0.152 0.154 0.04 0.05 1.3011422348e+12
0.018 0.02 0.152 0.154 0.05 0.06 1.3011422348e+12
0.018 0.02 0.152 0.154 0.06 0.07 1.3011422348e+12
0.018 0.02 0.152 0.154 0.07 0.08 1.3011422348e+12
0.018 0.02 0.154 0.156 0.01 0.02 667769759764
0.018 0.02 0.154 0.156 0.02 0.03 667769759764
0.018 0.02 0.154 0.156 0.03 0.04 667769759764
0.018 0.02 0.154 0.156 0.04 0.05 667769759764
0.018 0.02 0.154 0.156 0.05 0.06 667769759764
0.018 0.02 0.154 0.156 0.06 0.07 667769759764
0.018 0.02 0.154 0.156 0.07 0.08 667769759764
0.018 0.02 0.156 0.158 0.01 0.02 291941873125
0.018 0.02 0.156 0.158 0.02 0.03 291941873125
0.018 0.02 0.156 0.158 0.03 0.04 291941873125
0.018 0.02 0.156 0.158 0.04 0.05 291941873125
0.018 0.02 0.156 0.158 0.05 0.06 291941873125
0.018 0.02 0.156 0.158 0.06 0.07 291941873125
0.018 0.02 0.156 0.158 0.07 0.08 291941873125
0.018 0.02 0.158 0.16 0.01 0.02 150219936592
0.018 0.02 0.158 0.16 0.02 0.03 150219936592
0.018 0.02 0.158 0.16 0.03 0.04 150219936592
0.018 0.02 0.158 0.16 0.04 0.05 150219936592
0.018 0.02 0.158 0.16 0.05 0.06 150219936592
0.018 0.02 0.158 0.16 0.06 0.07 150219936592
0.018 0.02 0.158 0.16 0.07 0.08 150219936592
