idxcell,idycell,idzcell,Temperature
1,160,1,297.7461139896373
1,161,1,297.7633851468048
1,162,1,297.78065630397236
1,163,1,297.7979274611399
1,164,1,297.8151986183074
1,165,1,297.832469775475
1,166,1,297.8497409326425
1,167,1,297.86701208981003
1,168,1,297.88428324697753
1,169,1,297.9015544041451
1,170,1,297.9188255613126
1,171,1,297.93609671848014
1,172,1,297.95336787564764
1,173,1,297.9706390328152
1,174,1,297.98791018998276
1,175,1,298.00518134715026
1,176,1,298.0224525043178
1,177,1,298.0397236614853
1,178,1,298.05699481865287
1,179,1,298.07426597582037
1,180,1,298.0915371329879
1,181,1,298.1088082901554
1,182,1,298.126079447323
1,183,1,298.1433506044905
1,184,1,298.16062176165804
1,185,1,298.17789291882553
1,186,1,298.1951640759931
1,187,1,298.21243523316065
1,188,1,298.22970639032815
1,189,1,298.2469775474957
1,190,1,298.2642487046632
1,191,1,298.28151986183076
1,192,1,298.29879101899826
1,193,1,298.3160621761658
1,194,1,298.3333333333333
1,195,1,298.35060449050087
1,196,1,298.36787564766837
1,197,1,298.3851468048359
1,198,1,298.4024179620034
1,199,1,298.419689119171
1,200,1,298.43696027633854
1,201,1,298.45423143350604
1,202,1,298.4715025906736
1,203,1,298.4887737478411
1,204,1,298.50604490500865
1,205,1,298.52331606217615
1,206,1,298.5405872193437
1,207,1,298.5578583765112
1,208,1,298.57512953367876
1,209,1,298.59240069084626
1,210,1,298.6096718480138
1,211,1,298.6269430051814
1,212,1,298.6442141623489
1,213,1,298.66148531951643
1,214,1,298.67875647668393
1,215,1,298.6960276338515
1,216,1,298.713298791019
1,217,1,298.73056994818654
1,218,1,298.74784110535404
1,219,1,298.7651122625216
1,220,1,298.7823834196891
1,221,1,298.79965457685665
1,222,1,298.81692573402415
1,223,1,298.8341968911917
1,224,1,298.85146804835927
1,225,1,298.86873920552677
1,226,1,298.8860103626943
1,227,1,298.9032815198618
1,228,1,298.9205526770294
1,229,1,298.9378238341969
1,230,1,298.95509499136443
1,231,1,298.97236614853193
1,232,1,298.9896373056995
1,233,1,299.006908462867
